LATITUDE,LONGITUDE,FIRE_YEAR,FIRE_SIZE,STATE
48.87833333,-116.2883333,2005,0.1,ID
37.81666667,-111.7708333,2005,0.2,UT
44.30888889,-121.7013889,2005,0.3,OR
48.03805556,-116.4275,2005,0.1,ID
48.12916667,-116.2866667,2005,3.3,ID
48.26527778,-116.0930556,2005,2,ID
48.79972222,-116.465,2005,1.3,ID
48.04083333,-116.6066667,2005,0.1,ID
43.72638889,-121.4122222,2005,0.1,OR
48.25055556,-116.0627778,2005,0.4,ID
45.70222222,-121.7525,2005,0.1,WA
48.37555556,-116.2266667,2005,0.8,ID
43.69694444,-121.6552778,2005,0.2,OR
44.00333333,-121.3947222,2005,0.1,OR
43.17638889,-111.0575,2005,0.1,WY
43.97722222,-121.4097222,2005,0.1,OR
42.67555556,-112.4102778,2005,0.1,ID
48.885,-116.1027778,2005,0.1,ID
43.96527778,-111.1327778,2005,0.25,ID
43.55527778,-121.1669444,2005,0.5,OR
43.69,-121.2697222,2005,0.1,OR
43.55916667,-121.1833333,2005,0.1,OR
43.80972222,-121.0405556,2005,0.3,OR
43.995,-121.4933333,2005,0.5,OR
37.14083333,-101.8105556,2005,0.1,KS
36.37611111,-106.3761111,2005,0.25,NM
36.22361111,-106.7597222,2005,0.1,NM
44.06694444,-118.8927778,2005,0.7,OR
43.9325,-102.8938889,2005,0.53,SD
43.53527778,-122.4275,2005,0.1,OR
37.02166667,-92.11472222,2005,11,MO
43.28111111,-103.0483333,2005,2.9,SD
44.81416667,-118.5302778,2005,1,OR
36.92194444,-92.25388889,2005,20,MO
45.14777778,-118.5991667,2005,0.1,OR
36.96305556,-92.0325,2005,43,MO
43.92416667,-119.2486111,2005,0.1,OR
43.57805556,-122.3388889,2005,0.1,OR
33.11583333,-107.8969444,2005,20,NM
45.00527778,-121.7611111,2005,0.3,OR
43.46638889,-122.3252778,2005,0.2,OR
42.98361111,-104.0255556,2005,101,NE
45.06527778,-119.1744444,2005,0.1,OR
33.81166667,-109.06,2005,0.3,AZ
33.82222222,-109.1341667,2005,0.3,AZ
45.82972222,-117.9638889,2005,0.1,OR
43.8925,-118.9538889,2005,0.7,OR
34.56972222,-111.2286111,2005,0.3,AZ
43.96888889,-119.0594444,2005,0.3,OR
33.11083333,-116.8472222,2005,2,CA
33.62166667,-109.4066667,2005,0.1,AZ
43.88083333,-119.1397222,2005,2.3,OR
43.95138889,-119.0588889,2005,0.3,OR
36.97805556,-102.5830556,2005,780,OK
37.21722222,-103.1977778,2005,180,CO
42.22333333,-120.1841667,2005,0.1,OR
39.30472222,-111.4608333,2005,0.1,UT
43.60222222,-122.3677778,2005,0.1,OR
44.35555556,-118.8747222,2005,0.1,OR
44.17055556,-118.7902778,2005,0.3,OR
36.47,-115.7969444,2005,0.1,NV
36.29583333,-115.7630556,2005,0.1,NV
44.34527778,-119.4633333,2005,0.5,OR
44.65527778,-118.9266667,2005,0.2,OR
36.40138889,-115.7666667,2005,0.1,NV
37.30138889,-102.6063889,2005,2,CO
44.30055556,-119.0488889,2005,0.1,OR
36.47527778,-115.8433333,2005,0.1,NV
44.675,-118.6111111,2005,2,OR
44.7175,-119.2627778,2005,0.8,OR
36.21388889,-106.6252778,2005,0.1,NM
44.68166667,-119.1338889,2005,0.2,OR
44.40777778,-122.2213889,2005,0.1,OR
44.13444444,-122.2080556,2005,0.1,OR
44.32694444,-119.1202778,2005,0.1,OR
40.75111111,-121.8041667,2005,0.1,CA
32.68305556,-116.5072222,2005,0.1,CA
44.20138889,-118.8797222,2005,0.5,OR
32.71138889,-116.5569444,2005,0.1,CA
44.13194444,-118.7355556,2005,0.1,OR
32.71388889,-116.5869444,2005,0.1,CA
44.12833333,-118.7169444,2005,0.4,OR
39.87222222,-121.1475,2005,0.5,CA
32.8175,-116.5272222,2005,0.1,CA
32.83666667,-116.7338889,2005,0.2,CA
39.96222222,-120.9038889,2005,0.1,CA
37.92138889,-90.9525,2005,0.03,MO
36.67277778,-92.88555556,2005,180,MO
33.83916667,-109.2794444,2005,5,AZ
33.64,-109.3902778,2005,0.1,AZ
36.66583333,-92.61555556,2005,1.4,MO
29.00166667,-81.67527778,2005,0.25,FL
33.57583333,-109.3827778,2005,0.1,AZ
30.30138889,-84.66888889,2005,13.6,FL
32.82,-116.5466667,2005,0.2,CA
33.70194444,-109.155,2005,0.3,AZ
29.24194444,-81.87583333,2005,0.1,FL
34.78055556,-119.4683333,2005,0.1,CA
29.42805556,-81.72972222,2005,4,FL
33.91527778,-109.1877778,2005,0.1,AZ
29.22694444,-81.97194444,2005,0.25,FL
32.91916667,-116.5033333,2005,0.1,CA
36.23083333,-121.4502778,2005,4,CA
32.83388889,-116.7302778,2005,0.5,CA
29.03333333,-81.42083333,2005,1,FL
45.62888889,-104.2530556,2005,0.3,MT
36.18888889,-106.6383333,2005,0.1,NM
36.91666667,-107.3402778,2005,0.1,NM
37.04083333,-102.5880556,2005,411,CO
34.80805556,-94.51777778,2005,6,OK
37.3075,-102.7216667,2005,12,CO
45.59361111,-104.1775,2005,0.1,MT
33.345,-116.9927778,2005,70,CA
45.57388889,-104.1391667,2005,0.1,MT
33.32222222,-116.9652778,2005,3,CA
45.76083333,-104.6619444,2005,0.1,MT
33.275,-116.8333333,2005,0.1,CA
45.59416667,-104.2225,2005,8.5,MT
33.325,-116.9611111,2005,1,CA
33.34027778,-116.9880556,2005,10,CA
33.34444444,-116.7130556,2005,0.1,CA
36.95277778,-92.94638889,2005,0.9,MO
36.95194444,-92.95472222,2005,6,MO
36.73861111,-93.61638889,2005,5,MO
32.68277778,-116.6341667,2005,12,CA
45.59027778,-104.1547222,2005,0.1,MT
36.89666667,-92.935,2005,12,MO
45.60305556,-104.2005556,2005,0.1,MT
45.60305556,-104.2619444,2005,0.1,MT
32.7375,-116.3936111,2005,0.1,CA
45.72777778,-103.5197222,2005,2,SD
45.57916667,-104.1108333,2005,0.1,MT
36.93666667,-92.90833333,2005,1,MO
48.74138889,-114.8763889,2005,0.3,MT
36.97944444,-92.99138889,2005,23,MO
33.66555556,-111.5741667,2005,0.1,AZ
36.65055556,-92.56388889,2005,30,MO
39.11555556,-120.7794444,2005,0.1,CA
32.77027778,-116.4583333,2005,0.6,CA
33.84277778,-111.2969444,2005,0.1,AZ
29.04555556,-81.61722222,2005,1,FL
29.17666667,-81.97166667,2005,0.25,FL
43.81277778,-124.1544444,2005,0.1,OR
34.74638889,-94.51666667,2005,81,OK
43.62305556,-103.5730556,2005,0.25,SD
36.89972222,-92.93194444,2005,3,MO
33.26083333,-111.1227778,2005,0.1,AZ
44.50166667,-122.1983333,2005,0.1,OR
45.20638889,-117.1002778,2005,0.1,OR
44.4,-122.6833333,2005,0.1,OR
45.26777778,-116.8605556,2005,0.1,OR
34.47666667,-111.4325,2005,0.3,AZ
34.78166667,-111.3783333,2005,0.1,AZ
45.18833333,-116.8513889,2005,0.25,OR
34.4625,-111.2766667,2005,0.1,AZ
34.46388889,-111.1530556,2005,0.1,AZ
44.6675,-122.2966667,2005,0.1,OR
44.60055556,-122.3011111,2005,0.1,OR
34.585,-111.0997222,2005,0.3,AZ
34.61944444,-111.2138889,2005,1,AZ
44.75722222,-121.8761111,2005,0.25,OR
45.78805556,-117.005,2005,0.1,OR
34.62111111,-111.3147222,2005,0.75,AZ
34.42944444,-111.5086111,2005,0.1,AZ
34.69472222,-111.3091667,2005,3,AZ
45.77888889,-117.8686111,2005,0.1,OR
34.43694444,-111.3219444,2005,1.25,AZ
34.44055556,-111.4352778,2005,0.75,AZ
45.76166667,-117.3069444,2005,0.1,OR
34.63083333,-111.0452778,2005,0.25,AZ
45.43361111,-117.4936111,2005,0.1,OR
44.83388889,-121.8163889,2005,0.1,OR
45.47888889,-117.5747222,2005,0.1,OR
44.05166667,-121.4088889,2005,0.1,OR
45.25472222,-117.1791667,2005,0.25,OR
45.16555556,-116.8908333,2005,0.1,OR
43.91194444,-121.4533333,2005,0.1,OR
45.07472222,-121.9319444,2005,0.1,OR
43.97666667,-121.4177778,2005,0.1,OR
29.38972222,-81.73638889,2005,0.1,FL
30.34027778,-84.26861111,2005,2.5,FL
45.24277778,-122.1230556,2005,0.1,OR
45.09,-121.8075,2005,0.1,OR
40.05694444,-120.7066667,2005,1,CA
45.1275,-121.7686111,2005,0.1,OR
45.6825,-121.2897222,2005,0.1,OR
34.58472222,-111.2705556,2005,0.1,AZ
34.53472222,-111.3269444,2005,0.1,AZ
34.61861111,-111.2422222,2005,0.1,AZ
34.60555556,-111.3802778,2005,0.1,AZ
34.54694444,-111.3125,2005,0.2,AZ
34.625,-111.2625,2005,0.1,AZ
30.28444444,-84.40027778,2005,0.94,FL
34.75722222,-111.0602778,2005,0.1,AZ
33.45972222,-110.4313889,2005,9,AZ
34.61333333,-111.1425,2005,0.1,AZ
34.41277778,-111.145,2005,0.1,AZ
34.51944444,-111.3644444,2005,0.1,AZ
34.39166667,-111.5847222,2005,0.1,AZ
34.41166667,-111.4058333,2005,1.5,AZ
44.34611111,-120.2830556,2005,0.1,OR
34.76777778,-111.4391667,2005,0.5,AZ
44.33944444,-120.2941667,2005,0.1,OR
34.74416667,-111.0969444,2005,50,AZ
34.45833333,-111.3708333,2005,0.5,AZ
43.80611111,-121.6761111,2005,0.3,OR
34.42027778,-111.4069444,2005,0.2,AZ
43.75305556,-121.6680556,2005,0.1,OR
44.02944444,-121.3955556,2005,0.1,OR
43.69916667,-121.8338889,2005,0.1,OR
44.03527778,-121.4225,2005,0.1,OR
43.5275,-121.0477778,2005,0.1,OR
43.47138889,-121.2816667,2005,0.1,OR
40.00472222,-121.2605556,2005,0.1,CA
33.61416667,-110.6038889,2005,0.1,AZ
40.48361111,-111.1,2005,0.1,UT
34.78638889,-111.2852778,2005,0.1,AZ
45.72416667,-117.2663889,2005,0.1,OR
34.855,-111.3641667,2005,0.1,AZ
34.715,-111.5019444,2005,0.1,AZ
34.71805556,-111.4811111,2005,0.1,AZ
33.56111111,-110.7627778,2005,42,AZ
34.5975,-111.2530556,2005,0.1,AZ
34.61,-111.3788889,2005,0.1,AZ
34.46722222,-111.2527778,2005,0.1,AZ
40.08472222,-111.4958333,2005,0.1,UT
33.43277778,-116.8602778,2005,0.1,CA
45.77416667,-117.0508333,2005,1,OR
44.41527778,-122.1086111,2005,0.1,OR
33.13277778,-116.7913889,2005,5,CA
44.74833333,-122.2263889,2005,0.1,OR
33.61166667,-116.8719444,2005,6,CA
40.41611111,-111.2911111,2005,0.1,UT
44.74666667,-122.155,2005,0.1,OR
45.76472222,-117.3705556,2005,0.1,OR
44.08333333,-118.6575,2005,0.1,OR
43.82944444,-119.0513889,2005,0.1,OR
34.805,-111.3808333,2005,0.4,AZ
34.53972222,-111.4444444,2005,0.1,AZ
33.55472222,-110.5819444,2005,0.1,AZ
47.00722222,-114.3911111,2005,0.1,MT
30.40083333,-84.55138889,2005,228,FL
34.75027778,-111.2502778,2005,0.1,AZ
34.49944444,-111.2736111,2005,0.1,AZ
34.53805556,-111.1952778,2005,0.3,AZ
34.52333333,-111.445,2005,0.1,AZ
41.91166667,-120.8997222,2005,0.25,CA
29.3225,-81.72666667,2005,0.5,FL
34.47138889,-111.4297222,2005,0.1,AZ
28.97055556,-81.59444444,2005,0.1,FL
43.87361111,-118.9669444,2005,0.01,OR
34.51972222,-111.16,2005,0.1,AZ
44.30222222,-122.0886111,2005,0.1,OR
29.19916667,-81.89916667,2005,17,FL
40.47111111,-123.5094444,2005,0.75,CA
40.8875,-123.5069444,2005,0.1,CA
40.16111111,-123.1597222,2005,0.1,CA
36.95638889,-92.95277778,2005,1,MO
36.9525,-92.94611111,2005,3,MO
36.95388889,-92.95444444,2005,1,MO
33.01166667,-108.0997222,2005,0.5,NM
36.125,-106.8163889,2005,0.25,NM
33.06972222,-108.2094444,2005,0.1,NM
43.04694444,-121.1738889,2005,0.1,OR
33.07861111,-108.0133333,2005,4,NM
42.43111111,-120.1544444,2005,0.1,OR
32.71444444,-116.46,2005,0.1,CA
32.68194444,-116.64,2005,124,CA
36.98055556,-92.99444444,2005,6,MO
36.82555556,-92.07111111,2005,3.9,MO
36.96722222,-92.10277778,2005,78.9,MO
33.2825,-108.5830556,2005,1,NM
36.62194444,-93.55638889,2005,1.3,MO
33.61333333,-108.5588889,2005,11936,NM
37.02972222,-92.12555556,2005,0.1,MO
36.82972222,-92.07416667,2005,0.1,MO
33.1275,-107.8683333,2005,5,NM
36.59861111,-93.76472222,2005,0.1,MO
33.24972222,-108.5677778,2005,0.25,NM
30.19444444,-82.55472222,2005,400,FL
29.15555556,-81.88416667,2005,11,FL
46.87166667,-114.6627778,2005,1.5,MT
29.075,-81.85416667,2005,4,FL
42.12194444,-123.0886111,2005,0.1,OR
29.06805556,-81.84777778,2005,0.1,FL
29.2775,-81.90444444,2005,0.1,FL
34.68722222,-93.82361111,2005,0.5,AR
43.54305556,-115.2841667,2005,0.25,ID
43.62805556,-115.2477778,2005,0.25,ID
43.54166667,-115.2505556,2005,0.25,ID
39.84138889,-111.8077778,2005,0.1,UT
45.9,-111.6166667,2005,0.1,MT
43.53583333,-115.2705556,2005,0.5,ID
37.74222222,-103.8605556,2005,245,CO
34.55638889,-111.4130556,2005,0.26,AZ
28.96833333,-81.53777778,2005,2,FL
34.66194444,-111.3086111,2005,0.1,AZ
30.21888889,-82.37805556,2005,0.1,FL
34.6275,-111.1680556,2005,0.1,AZ
29.11694444,-81.70388889,2005,1,FL
29.12166667,-81.72416667,2005,0.1,FL
28.98222222,-81.56555556,2005,2.5,FL
43.88333333,-103.4875,2005,0.5,SD
37.12638889,-118.3830556,2005,0.5,CA
43.43277778,-121.2763889,2005,0.1,OR
44.06083333,-121.4188889,2005,0.1,OR
43.71611111,-121.3216667,2005,0.1,OR
44.34444444,-115.5658333,2005,0.1,ID
36.31027778,-106.7938889,2005,0.25,NM
33.38694444,-108.5319444,2005,0.1,NM
38.12194444,-105.0002778,2005,2,CO
36.72666667,-92.93666667,2005,7.3,MO
36.80666667,-92.06472222,2005,0.1,MO
33.24277778,-108.0788889,2005,5.6,NM
38.16583333,-105.0552778,2005,0.25,CO
42.12,-120.9336111,2005,0.1,OR
42.90388889,-121.1419444,2005,0.1,OR
37.53166667,-112.8138889,2005,0.1,UT
38.12333333,-105.0444444,2005,0.1,CO
42.59055556,-120.8966667,2005,0.1,OR
36.67194444,-92.59972222,2005,0.5,MO
37.79722222,-90.92833333,2005,13.26,MO
42.81722222,-120.8894444,2005,0.1,OR
36.90388889,-92.98055556,2005,0.5,MO
37.51,-90.46333333,2005,8.77,MO
37.93555556,-91.21083333,2005,28.56,MO
36.88611111,-93.10333333,2005,0.5,MO
36.92083333,-92.92305556,2005,0.2,MO
37.94611111,-105.0161111,2005,0.1,CO
45.06722222,-111.8186111,2005,317,MT
45.46305556,-111.9411111,2005,0.1,MT
38.04916667,-105.0552778,2005,0.1,CO
43.63305556,-103.6755556,2005,1.1,SD
46.81944444,-114.7044444,2005,0.2,MT
36.9925,-92.18611111,2005,85,MO
45.41555556,-112.1180556,2005,6,MT
36.8675,-92.0875,2005,3,MO
38.35888889,-105.2961111,2005,0.1,CO
36.125,-106.5886111,2005,0.25,NM
38.11194444,-105.0716667,2005,0.1,CO
44.00638889,-122.2861111,2005,0.1,OR
37.92222222,-91.12944444,2005,22.07,MO
37.62,-91.10333333,2005,146.09,MO
36.72555556,-92.6675,2005,0.1,MO
36.65638889,-92.63138889,2005,76,MO
36.11055556,-106.5530556,2005,0.1,NM
37.96416667,-91.08277778,2005,387.29,MO
36.74722222,-92.98,2005,0.1,MO
37.85805556,-91.12,2005,156.1,MO
36.88861111,-92.04166667,2005,2.5,MO
37.49833333,-92.08861111,2005,21,MO
36.85333333,-92.09694444,2005,0.1,MO
36.84722222,-93.06,2005,2,MO
39.32888889,-105.2511111,2005,0.1,CO
45.44833333,-105.9552778,2005,2700,MT
44.35111111,-121.9975,2005,0.01,OR
38.16972222,-105.0380556,2005,11357,CO
43.69,-115.2388889,2005,0.1,ID
43.60111111,-115.93,2005,1,ID
43.48138889,-115.4080556,2005,0.5,ID
34.70277778,-93.81388889,2005,22,AR
48.86166667,-115.6077778,2005,0.1,MT
48.72944444,-114.7697222,2005,0.5,MT
48.56027778,-114.7786111,2005,1.5,MT
48.16333333,-115.835,2005,0.1,MT
48.10138889,-115.8888889,2005,0.25,MT
48.00194444,-116.0666667,2005,1.25,MT
48.38888889,-115.4788889,2005,0.25,MT
48.10888889,-115.8816667,2005,0.25,MT
48.36333333,-115.5388889,2005,0.1,MT
48.40833333,-115.5083333,2005,0.1,MT
48.40833333,-115.5083333,2005,0.1,MT
48.40833333,-115.5083333,2005,0.1,MT
48.34944444,-115.8938889,2005,0.25,MT
48.08972222,-115.7316667,2005,0.25,MT
48.53722222,-114.8611111,2005,1.3,MT
48.08916667,-115.7308333,2005,0.25,MT
48.88361111,-115.2855556,2005,4,MT
44.93416667,-107.8502778,2005,30,WY
44.89888889,-107.5033333,2005,12,WY
44.92722222,-107.7852778,2005,0.2,WY
44.6875,-107.7922222,2005,0.1,WY
44.28861111,-106.9236111,2005,0.25,WY
44.09833333,-107.2997222,2005,0.1,WY
47.03194444,-114.3522222,2005,0.1,MT
29.41805556,-81.72416667,2005,0.9,FL
44.28055556,-107.1733333,2005,0.1,WY
44.76111111,-107.2541667,2005,0.1,WY
47.01166667,-114.5005556,2005,0.1,MT
44.20416667,-107.1758333,2005,0.1,WY
39.94055556,-121.0336111,2005,0.25,CA
45.785,-113.2913889,2005,55,MT
45.82305556,-112.9555556,2005,0.1,MT
47.10916667,-114.605,2005,0.1,MT
45.48944444,-113.0244444,2005,0.5,MT
45.69,-113.2527778,2005,0.1,MT
45.07972222,-122.0536111,2005,0.1,OR
46.41611111,-112.9775,2005,0.1,MT
44.09972222,-122.2588889,2005,0.1,OR
29.12861111,-81.87166667,2005,0.1,FL
29.05611111,-81.63638889,2005,0.3,FL
45.72027778,-112.7630556,2005,0.1,MT
29.09527778,-81.89027778,2005,0.1,FL
45.02388889,-121.845,2005,0.5,OR
30.06666667,-84.61666667,2005,10,FL
29.21444444,-81.97222222,2005,0.25,FL
47.88305556,-91.785,2005,0.1,MN
29.15027778,-81.87833333,2005,1,FL
35.11888889,-111.8702778,2005,0.25,AZ
45.55527778,-122.175,2005,0.6,OR
45.78694444,-121.4008333,2005,7,WA
45.63305556,-121.1113889,2005,3,WA
45.70694444,-121.4852778,2005,0.01,OR
45.85861111,-112.9011111,2005,0.1,MT
45.22333333,-115.6633333,2005,4,ID
45.6825,-121.2897222,2005,3,OR
48.04583333,-91.8775,2005,0.3,MN
29.22138889,-81.87888889,2005,15,FL
45.09777778,-109.3780556,2005,0.1,MT
35.30416667,-111.5875,2005,0.1,AZ
45.24027778,-115.7833333,2005,0.1,ID
35.00416667,-111.9261111,2005,0.1,AZ
35.475,-111.7708333,2005,3,AZ
45.28027778,-115.7361111,2005,0.1,ID
35.03194444,-111.935,2005,0.2,AZ
29.41388889,-81.80638889,2005,21,FL
45.19083333,-115.4888889,2005,0.25,ID
45.10555556,-108.3422222,2005,0.1,MT
45.10222222,-116.1569444,2005,0.1,ID
35.245,-111.6363889,2005,0.1,AZ
45.7,-121.7238889,2005,2,WA
45.18444444,-115.4886111,2005,0.1,ID
29.00805556,-81.77888889,2005,0.1,FL
45.36111111,-116.2483333,2005,0.1,ID
35.12444444,-111.66,2005,0.1,AZ
45.24222222,-115.5830556,2005,0.2,ID
35.2075,-111.7372222,2005,0.1,AZ
45.33944444,-116.2597222,2005,0.1,ID
45.05194444,-116.1277778,2005,0.1,ID
45.57416667,-105.9330556,2005,0.5,MT
45.58416667,-105.9427778,2005,0.5,MT
45.66555556,-105.9661111,2005,3.3,MT
45.58805556,-105.9369444,2005,0.1,MT
36.08611111,-106.4716667,2005,1,NM
35.00833333,-111.7166667,2005,0.1,AZ
45.34722222,-105.9441667,2005,4.1,MT
35.02111111,-111.715,2005,0.1,AZ
44.99388889,-112.8944444,2005,70,MT
35.06888889,-111.6841667,2005,0.1,AZ
34.9625,-111.7083333,2005,0.1,AZ
34.97083333,-111.5416667,2005,0.1,AZ
35.01944444,-111.675,2005,0.1,AZ
35.06,-111.6902778,2005,0.1,AZ
34.70527778,-94.50222222,2005,2,OK
34.76222222,-94.48638889,2005,121,OK
34.73444444,-94.54611111,2005,14.5,OK
44.13416667,-103.7219444,2005,12.5,SD
34.36805556,-94.73361111,2005,0.5,OK
44.45527778,-104.0419444,2005,0.1,SD
37.11861111,-102.7280556,2005,206,CO
45.24861111,-113.1713889,2005,0.1,MT
39.39916667,-105.1916667,2005,0.1,CO
37.58361111,-103.5886111,2005,820,CO
45.4325,-112.97,2005,1,MT
35.44083333,-111.5158333,2005,0.1,AZ
30.16833333,-84.65027778,2005,1,FL
35.58333333,-111.8541667,2005,0.2,AZ
35.30916667,-111.4811111,2005,0.1,AZ
35.34527778,-111.4663889,2005,0.1,AZ
29.36638889,-81.83777778,2005,2,FL
45.6875,-121.3280556,2005,13,OR
37.54222222,-102.3419444,2005,595,CO
35.24583333,-111.8125,2005,0.1,AZ
37.73,-118.9475,2005,0.1,CA
35.20138889,-111.5102778,2005,0.25,AZ
35.24833333,-111.6230556,2005,0.1,AZ
35.16055556,-111.6244444,2005,0.25,AZ
35.31027778,-111.7111111,2005,0.1,AZ
45.67916667,-121.8505556,2005,0.1,OR
47.00555556,-114.6975,2005,0.1,MT
36.8625,-92.05333333,2005,0.1,MO
36.83305556,-92.11638889,2005,1,MO
36.28583333,-106.7511111,2005,0.1,NM
36.98222222,-92.99166667,2005,2,MO
36.80666667,-92.06388889,2005,1,MO
44.67972222,-115.6522222,2005,0.1,ID
36.9775,-92.995,2005,2,MO
43.96916667,-103.9297222,2005,0.25,SD
37.80027778,-112.1088889,2005,0.1,UT
37.00722222,-92.20583333,2005,9.1,MO
44.6875,-115.7125,2005,0.25,ID
36.77555556,-92.76555556,2005,3.1,MO
36.82527778,-92.97666667,2005,7,MO
37.03694444,-92.1475,2005,51,MO
38.13277778,-112.1652778,2005,0.1,UT
37.0325,-91.95638889,2005,40,MO
36.78083333,-92.80055556,2005,190,MO
37.51194444,-91.97111111,2005,58.2,MO
45.55194444,-121.3805556,2005,0.1,OR
37.51277778,-91.96527778,2005,39.35,MO
36.79638889,-92.93944444,2005,2,MO
38.36638889,-105.2527778,2005,0.14,CO
34.42277778,-94.1325,2005,185,AR
37.61361111,-92.09861111,2005,45.12,MO
38.26805556,-105.2630556,2005,0.1,CO
36.83777778,-93.04222222,2005,0.1,MO
44.68944444,-118.0283333,2005,0.1,OR
45.17611111,-118.5766667,2005,0.1,OR
33.27333333,-111.2208333,2005,0.25,AZ
44.58527778,-118.1163889,2005,0.75,OR
44.59333333,-117.6455556,2005,0.1,OR
44.5275,-117.8663889,2005,2,OR
44.30416667,-118.1566667,2005,10,OR
44.72805556,-118.0533333,2005,1.3,OR
45.01611111,-119.2561111,2005,54.5,OR
45.02972222,-119.2466667,2005,24,OR
45.84055556,-117.9658333,2005,0.1,OR
45.17611111,-118.5766667,2005,0.1,OR
37.58833333,-92.28638889,2005,101.87,MO
36.20611111,-106.8244444,2005,0.1,NM
35.39666667,-111.5013889,2005,0.1,AZ
36.81777778,-92.07333333,2005,1.5,MO
37.53555556,-92.35138889,2005,47.44,MO
35.33388889,-111.6038889,2005,0.1,AZ
35.29416667,-111.4941667,2005,0.1,AZ
35.26972222,-111.7647222,2005,0.1,AZ
35.01611111,-111.8252778,2005,0.1,AZ
36.755,-92.74944444,2005,0.1,MO
36.98166667,-93.02972222,2005,8,MO
35.03138889,-111.8727778,2005,0.1,AZ
35.24055556,-111.5944444,2005,0.1,AZ
35.39222222,-111.4830556,2005,0.1,AZ
40.50972222,-110.9552778,2005,0.1,UT
44.6425,-116.1638889,2005,0.25,ID
44.09444444,-118.8136111,2005,0.2,OR
40.015,-111.2383333,2005,0.5,UT
44.09027778,-118.8088889,2005,0.5,OR
44.44388889,-116.1663889,2005,0.1,ID
44.40777778,-115.6494444,2005,0.1,ID
45.19833333,-121.6811111,2005,0.1,OR
45.51222222,-121.7538889,2005,0.26,OR
39.95166667,-120.9144444,2005,0.1,CA
38.00527778,-105.0552778,2005,0.1,CO
46.41388889,-112.9758333,2005,0.1,MT
45.27027778,-121.7347222,2005,0.1,OR
43.425,-122.3755556,2005,0.1,OR
37.4975,-92.02277778,2005,5.7,MO
37.63638889,-91.89805556,2005,592,MO
46.00972222,-113.8452778,2005,0.1,MT
46.00972222,-113.8452778,2005,0.1,MT
45.19916667,-121.6813889,2005,0.1,OR
45.42805556,-121.5697222,2005,0.1,OR
44.08305556,-118.8194444,2005,0.1,OR
46.37861111,-113.5305556,2005,0.25,MT
36.11722222,-106.4594444,2005,0.25,NM
46.9775,-114.8441667,2005,0.25,MT
33.55,-110.7680556,2005,0.1,AZ
44.05444444,-118.8055556,2005,0.1,OR
46.72388889,-111.7080556,2005,0.1,MT
40.28083333,-121.5738889,2005,0.1,CA
40.09305556,-120.91,2005,0.1,CA
43.82944444,-119.0513889,2005,0.1,OR
46.77777778,-111.885,2005,0.25,MT
43.86916667,-119.5069444,2005,0.1,OR
45.84055556,-117.9658333,2005,0.1,OR
44.96305556,-116.4458333,2005,0.1,ID
45.11361111,-116.46,2005,0.1,ID
39.23555556,-105.2458333,2005,0.5,CO
44.81638889,-115.4363889,2005,0.1,ID
44.64944444,-115.7275,2005,0.1,ID
45.45222222,-118.2016667,2005,0.1,OR
44.64083333,-115.8105556,2005,0.1,ID
45.84083333,-118.0677778,2005,1977,OR
45.255,-118.7797222,2005,0.3,OR
44.81138889,-115.4922222,2005,0.1,ID
44.81444444,-115.4377778,2005,0.1,ID
40.14944444,-111.4144444,2005,0.5,UT
40.11583333,-111.3263889,2005,0.5,UT
40.61055556,-111.6361111,2005,0.25,UT
40.07888889,-111.3730556,2005,1,UT
44.63388889,-115.7916667,2005,0.1,ID
44.635,-115.8083333,2005,0.1,ID
35.2375,-111.8013889,2005,0.1,AZ
35.34055556,-111.5086111,2005,0.1,AZ
44.79277778,-115.5144444,2005,0.1,ID
43.94861111,-121.3780556,2005,17.7,OR
34.98027778,-111.9308333,2005,0.1,AZ
35.37694444,-111.4541667,2005,0.1,AZ
44.84027778,-115.5719444,2005,0.1,ID
34.99333333,-111.76,2005,0.1,AZ
34.9825,-111.7683333,2005,0.1,AZ
42.03111111,-123.1705556,2005,0.1,OR
44.58944444,-115.6816667,2005,0.5,ID
42.62527778,-122.3177778,2005,0.1,OR
43.06305556,-122.6677778,2005,0.1,OR
40.19027778,-111.5519444,2005,0.1,UT
42.83138889,-122.8277778,2005,0.1,OR
35.33638889,-83.89722222,2005,2,NC
35.28,-83.87611111,2005,2,NC
34.21333333,-94.74027778,2005,3,OK
35.42194444,-83.42194444,2005,1,NC
34.65138889,-94.64861111,2005,0.5,OK
37.48805556,-112.3011111,2005,0.1,UT
41.27055556,-111.8638889,2005,0.1,UT
39.38277778,-105.4716667,2005,0.25,CO
40.5375,-111.7819444,2005,0.1,UT
37.99027778,-112.325,2005,0.3,UT
40.68222222,-110.9941667,2005,0.1,UT
38.95361111,-105.3141667,2005,0.25,CO
40.71277778,-111.6111111,2005,0.1,UT
40.89805556,-110.7677778,2005,0.1,UT
39.3575,-105.7661111,2005,0.1,CO
43.07805556,-122.265,2005,0.1,OR
43.46944444,-121.1627778,2005,0.2,OR
41.67777778,-111.3458333,2005,0.1,UT
41.77833333,-111.4608333,2005,0.5,UT
34.38694444,-94.64111111,2005,1,OK
41.60055556,-111.5597222,2005,0.1,UT
40.41194444,-112.6275,2005,0.25,UT
34.08611111,-94.66166667,2005,10,OK
45.32638889,-109.3083333,2005,6,MT
40.76166667,-111.8108333,2005,0.1,UT
